,Data Month,FIPS,State,State Name,County Name,Jan22 ACP Total Households
1158,2022-01-01,22059,LA,LOUISIANA,LA SALLE PARISH,352
1159,2022-01-01,22061,LA,LOUISIANA,LINCOLN PARISH,1637
1160,2022-01-01,22063,LA,LOUISIANA,LIVINGSTON PARISH,4518
1161,2022-01-01,22065,LA,LOUISIANA,MADISON PARISH,955
1162,2022-01-01,22067,LA,LOUISIANA,MOREHOUSE PARISH,1868
1163,2022-01-01,22069,LA,LOUISIANA,NATCHITOCHES PARISH,2017
1164,2022-01-01,22071,LA,LOUISIANA,ORLEANS PARISH,30110
1165,2022-01-01,22073,LA,LOUISIANA,OUACHITA PARISH,10474
1166,2022-01-01,22075,LA,LOUISIANA,PLAQUEMINES PARISH,569
1167,2022-01-01,22077,LA,LOUISIANA,POINTE COUPEE PARISH,718
1168,2022-01-01,22079,LA,LOUISIANA,RAPIDES PARISH,6804
1169,2022-01-01,22081,LA,LOUISIANA,RED RIVER PARISH,283
1170,2022-01-01,22083,LA,LOUISIANA,RICHLAND PARISH,1264
1171,2022-01-01,22085,LA,LOUISIANA,SABINE PARISH,604
1172,2022-01-01,22087,LA,LOUISIANA,ST. BERNARD PARISH,2439
1173,2022-01-01,22089,LA,LOUISIANA,ST. CHARLES PARISH,1420
1174,2022-01-01,22091,LA,LOUISIANA,ST. HELENA PARISH,450
1175,2022-01-01,22093,LA,LOUISIANA,ST. JAMES PARISH,1126
1176,2022-01-01,22095,LA,LOUISIANA,ST. JOHN THE BAPTIST PARISH,2174
1177,2022-01-01,22097,LA,LOUISIANA,ST. LANDRY PARISH,7273
1178,2022-01-01,22099,LA,LOUISIANA,ST. MARTIN PARISH,2597
1179,2022-01-01,22101,LA,LOUISIANA,ST. MARY PARISH,3674
1180,2022-01-01,22103,LA,LOUISIANA,ST. TAMMANY PARISH,7852
1181,2022-01-01,22105,LA,LOUISIANA,TANGIPAHOA PARISH,8800
1182,2022-01-01,22107,LA,LOUISIANA,TENSAS PARISH,181
1183,2022-01-01,22109,LA,LOUISIANA,TERREBONNE PARISH,6390
1184,2022-01-01,22111,LA,LOUISIANA,UNION PARISH,615
1185,2022-01-01,22113,LA,LOUISIANA,VERMILION PARISH,2824
1186,2022-01-01,22115,LA,LOUISIANA,VERNON PARISH,1192
1187,2022-01-01,22117,LA,LOUISIANA,WASHINGTON PARISH,3472
1188,2022-01-01,22119,LA,LOUISIANA,WEBSTER PARISH,1765
1189,2022-01-01,22121,LA,LOUISIANA,WEST BATON ROUGE PARISH,1098
1190,2022-01-01,22123,LA,LOUISIANA,WEST CARROLL PARISH,349
1191,2022-01-01,22125,LA,LOUISIANA,WEST FELICIANA PARISH,220
1192,2022-01-01,22127,LA,LOUISIANA,WINN PARISH,576
1193,2022-01-01,22,LA,LOUISIANA,**NOT AVAILABLE**,1010
1194,2022-01-01,23001,ME,MAINE,ANDROSCOGGIN COUNTY,4084
1195,2022-01-01,23003,ME,MAINE,AROOSTOOK COUNTY,2400
1196,2022-01-01,23005,ME,MAINE,CUMBERLAND COUNTY,4299
1197,2022-01-01,23007,ME,MAINE,FRANKLIN COUNTY,405
1198,2022-01-01,23009,ME,MAINE,HANCOCK COUNTY,795
1199,2022-01-01,23011,ME,MAINE,KENNEBEC COUNTY,3625
1200,2022-01-01,23013,ME,MAINE,KNOX COUNTY,567
1201,2022-01-01,23015,ME,MAINE,LINCOLN COUNTY,409
1202,2022-01-01,23017,ME,MAINE,OXFORD COUNTY,1656
1203,2022-01-01,23019,ME,MAINE,PENOBSCOT COUNTY,4416
1204,2022-01-01,23021,ME,MAINE,PISCATAQUIS COUNTY,406
1205,2022-01-01,23023,ME,MAINE,SAGADAHOC COUNTY,460
1206,2022-01-01,23025,ME,MAINE,SOMERSET COUNTY,1208
1207,2022-01-01,23027,ME,MAINE,WALDO COUNTY,684
1208,2022-01-01,23029,ME,MAINE,WASHINGTON COUNTY,869
1209,2022-01-01,23031,ME,MAINE,YORK COUNTY,2968
1210,2022-01-01,23,ME,MAINE,**NOT AVAILABLE**,4
1211,2022-01-01,24001,MD,MARYLAND,ALLEGANY COUNTY,2142
1212,2022-01-01,24003,MD,MARYLAND,ANNE ARUNDEL COUNTY,6970
1213,2022-01-01,24005,MD,MARYLAND,BALTIMORE COUNTY,18558
1214,2022-01-01,24009,MD,MARYLAND,CALVERT COUNTY,1062
1215,2022-01-01,24011,MD,MARYLAND,CAROLINE COUNTY,740
1216,2022-01-01,24013,MD,MARYLAND,CARROLL COUNTY,1641
1217,2022-01-01,24015,MD,MARYLAND,CECIL COUNTY,2392
1218,2022-01-01,24017,MD,MARYLAND,CHARLES COUNTY,2903
1219,2022-01-01,24019,MD,MARYLAND,DORCHESTER COUNTY,1365
1220,2022-01-01,24021,MD,MARYLAND,FREDERICK COUNTY,2789
1221,2022-01-01,24023,MD,MARYLAND,GARRETT COUNTY,562
1222,2022-01-01,24025,MD,MARYLAND,HARFORD COUNTY,3850
1223,2022-01-01,24027,MD,MARYLAND,HOWARD COUNTY,2859
1224,2022-01-01,24029,MD,MARYLAND,KENT COUNTY,284
1225,2022-01-01,24031,MD,MARYLAND,MONTGOMERY COUNTY,10262
1226,2022-01-01,24033,MD,MARYLAND,PRINCE GEORGE'S COUNTY,19031
1227,2022-01-01,24035,MD,MARYLAND,QUEEN ANNE'S COUNTY,463
1228,2022-01-01,24037,MD,MARYLAND,ST. MARY'S COUNTY,1789
1229,2022-01-01,24039,MD,MARYLAND,SOMERSET COUNTY,1474
1230,2022-01-01,24041,MD,MARYLAND,TALBOT COUNTY,425
1231,2022-01-01,24043,MD,MARYLAND,WASHINGTON COUNTY,4344
1232,2022-01-01,24045,MD,MARYLAND,WICOMICO COUNTY,3776
1233,2022-01-01,24047,MD,MARYLAND,WORCESTER COUNTY,1455
1234,2022-01-01,24510,MD,MARYLAND,BALTIMORE CITY,47785
1235,2022-01-01,24,MD,MARYLAND,**NOT AVAILABLE**,339
1236,2022-01-01,25001,MA,MASSACHUSETTS,BARNSTABLE COUNTY,2379
1237,2022-01-01,25003,MA,MASSACHUSETTS,BERKSHIRE COUNTY,4782
1238,2022-01-01,25005,MA,MASSACHUSETTS,BRISTOL COUNTY,13537
1239,2022-01-01,25007,MA,MASSACHUSETTS,DUKES COUNTY,72
1240,2022-01-01,25009,MA,MASSACHUSETTS,ESSEX COUNTY,15093
1241,2022-01-01,25011,MA,MASSACHUSETTS,FRANKLIN COUNTY,1933
1242,2022-01-01,25013,MA,MASSACHUSETTS,HAMPDEN COUNTY,21134
1243,2022-01-01,25015,MA,MASSACHUSETTS,HAMPSHIRE COUNTY,2512
1244,2022-01-01,25017,MA,MASSACHUSETTS,MIDDLESEX COUNTY,16112
1245,2022-01-01,25019,MA,MASSACHUSETTS,NANTUCKET COUNTY,18
1246,2022-01-01,25021,MA,MASSACHUSETTS,NORFOLK COUNTY,7715
1247,2022-01-01,25023,MA,MASSACHUSETTS,PLYMOUTH COUNTY,7519
1248,2022-01-01,25025,MA,MASSACHUSETTS,SUFFOLK COUNTY,21964
1249,2022-01-01,25027,MA,MASSACHUSETTS,WORCESTER COUNTY,21470
1250,2022-01-01,25,MA,MASSACHUSETTS,**NOT AVAILABLE**,27
1251,2022-01-01,26001,MI,MICHIGAN,ALCONA COUNTY,264
1252,2022-01-01,26003,MI,MICHIGAN,ALGER COUNTY,110
1253,2022-01-01,26005,MI,MICHIGAN,ALLEGAN COUNTY,2530
1254,2022-01-01,26007,MI,MICHIGAN,ALPENA COUNTY,1731
1255,2022-01-01,26009,MI,MICHIGAN,ANTRIM COUNTY,433
1256,2022-01-01,26011,MI,MICHIGAN,ARENAC COUNTY,529
1257,2022-01-01,26013,MI,MICHIGAN,BARAGA COUNTY,231
1258,2022-01-01,26015,MI,MICHIGAN,BARRY COUNTY,860
1259,2022-01-01,26017,MI,MICHIGAN,BAY COUNTY,5333
1260,2022-01-01,26019,MI,MICHIGAN,BENZIE COUNTY,292
1261,2022-01-01,26021,MI,MICHIGAN,BERRIEN COUNTY,5093
1262,2022-01-01,26023,MI,MICHIGAN,BRANCH COUNTY,1507
1263,2022-01-01,26025,MI,MICHIGAN,CALHOUN COUNTY,5073
1264,2022-01-01,26027,MI,MICHIGAN,CASS COUNTY,1296
1265,2022-01-01,26029,MI,MICHIGAN,CHARLEVOIX COUNTY,510
1266,2022-01-01,26031,MI,MICHIGAN,CHEBOYGAN COUNTY,766
1267,2022-01-01,26033,MI,MICHIGAN,CHIPPEWA COUNTY,1256
1268,2022-01-01,26035,MI,MICHIGAN,CLARE COUNTY,2018
1269,2022-01-01,26037,MI,MICHIGAN,CLINTON COUNTY,1165
1270,2022-01-01,26039,MI,MICHIGAN,CRAWFORD COUNTY,602
1271,2022-01-01,26041,MI,MICHIGAN,Net New Enrollments COUNTY,1134
1272,2022-01-01,26043,MI,MICHIGAN,DICKINSON COUNTY,768
1273,2022-01-01,26045,MI,MICHIGAN,EATON COUNTY,2277
1274,2022-01-01,26047,MI,MICHIGAN,EMMET COUNTY,542
1275,2022-01-01,26049,MI,MICHIGAN,GENESEE COUNTY,20436
1276,2022-01-01,26051,MI,MICHIGAN,GLADWIN COUNTY,1023
1277,2022-01-01,26053,MI,MICHIGAN,GOGEBIC COUNTY,695
1278,2022-01-01,26055,MI,MICHIGAN,GRAND TRAVERSE COUNTY,1662
1279,2022-01-01,26057,MI,MICHIGAN,GRATIOT COUNTY,1312
1280,2022-01-01,26059,MI,MICHIGAN,HILLSDALE COUNTY,1113
1281,2022-01-01,26061,MI,MICHIGAN,HOUGHTON COUNTY,977
1282,2022-01-01,26063,MI,MICHIGAN,HURON COUNTY,562
1283,2022-01-01,26065,MI,MICHIGAN,INGHAM COUNTY,9228
1284,2022-01-01,26067,MI,MICHIGAN,IONIA COUNTY,1807
1285,2022-01-01,26069,MI,MICHIGAN,IOSCO COUNTY,1420
1286,2022-01-01,26071,MI,MICHIGAN,IRON COUNTY,163
1287,2022-01-01,26073,MI,MICHIGAN,ISABELLA COUNTY,2320
1288,2022-01-01,26075,MI,MICHIGAN,JACKSON COUNTY,5073
1289,2022-01-01,26077,MI,MICHIGAN,KALAMAZOO COUNTY,10993
1290,2022-01-01,26079,MI,MICHIGAN,KALKASKA COUNTY,498
1291,2022-01-01,26081,MI,MICHIGAN,KENT COUNTY,16606
1292,2022-01-01,26083,MI,MICHIGAN,KEWEENAW COUNTY,38
1293,2022-01-01,26085,MI,MICHIGAN,LAKE COUNTY,472
1294,2022-01-01,26087,MI,MICHIGAN,LAPEER COUNTY,1855
1295,2022-01-01,26089,MI,MICHIGAN,LEELANAU COUNTY,173
1296,2022-01-01,26091,MI,MICHIGAN,LENAWEE COUNTY,2061
1297,2022-01-01,26093,MI,MICHIGAN,LIVINGSTON COUNTY,1443
1298,2022-01-01,26095,MI,MICHIGAN,LUCE COUNTY,226
1299,2022-01-01,26097,MI,MICHIGAN,MACKINAC COUNTY,209
1300,2022-01-01,26099,MI,MICHIGAN,MACOMB COUNTY,22208
1301,2022-01-01,26101,MI,MICHIGAN,MANISTEE COUNTY,751
1302,2022-01-01,26103,MI,MICHIGAN,MARQUETTE COUNTY,1888
1303,2022-01-01,26105,MI,MICHIGAN,MASON COUNTY,990
1304,2022-01-01,26107,MI,MICHIGAN,MECOSTA COUNTY,1445
1305,2022-01-01,26109,MI,MICHIGAN,MENOMINEE COUNTY,645
1306,2022-01-01,26111,MI,MICHIGAN,MIDLAND COUNTY,2476
1307,2022-01-01,26113,MI,MICHIGAN,MISSAUKEE COUNTY,339
1308,2022-01-01,26115,MI,MICHIGAN,MONROE COUNTY,3729
1309,2022-01-01,26117,MI,MICHIGAN,MONTCALM COUNTY,2205
1310,2022-01-01,26119,MI,MICHIGAN,MONTMORENCY COUNTY,191
1311,2022-01-01,26121,MI,MICHIGAN,MUSKEGON COUNTY,8081
1312,2022-01-01,26123,MI,MICHIGAN,NEWAYGO COUNTY,1611
1313,2022-01-01,26125,MI,MICHIGAN,OAKLAND COUNTY,20871
1314,2022-01-01,26127,MI,MICHIGAN,OCEANA COUNTY,864
1315,2022-01-01,26129,MI,MICHIGAN,OGEMAW COUNTY,1116
1316,2022-01-01,26131,MI,MICHIGAN,ONTONAGON COUNTY,129
1317,2022-01-01,26133,MI,MICHIGAN,OSCEOLA COUNTY,822
1318,2022-01-01,26135,MI,MICHIGAN,OSCODA COUNTY,208
1319,2022-01-01,26137,MI,MICHIGAN,OTSEGO COUNTY,808
1320,2022-01-01,26139,MI,MICHIGAN,OTTAWA COUNTY,3758
1321,2022-01-01,26141,MI,MICHIGAN,PRESQUE ISLE COUNTY,289
1322,2022-01-01,26143,MI,MICHIGAN,ROSCOMMON COUNTY,1497
1323,2022-01-01,26145,MI,MICHIGAN,SAGINAW COUNTY,13155
1324,2022-01-01,26147,MI,MICHIGAN,ST. CLAIR COUNTY,4442
1325,2022-01-01,26149,MI,MICHIGAN,ST. JOSEPH COUNTY,2019
1326,2022-01-01,26151,MI,MICHIGAN,SANILAC COUNTY,796
1327,2022-01-01,26153,MI,MICHIGAN,SCHOOLCRAFT COUNTY,344
1328,2022-01-01,26155,MI,MICHIGAN,SHIAWASSEE COUNTY,2021
1329,2022-01-01,26157,MI,MICHIGAN,TUSCOLA COUNTY,1512
1330,2022-01-01,26159,MI,MICHIGAN,VAN BUREN COUNTY,2026
1331,2022-01-01,26161,MI,MICHIGAN,WASHTENAW COUNTY,6379
1332,2022-01-01,26163,MI,MICHIGAN,WAYNE COUNTY,113435
1333,2022-01-01,26165,MI,MICHIGAN,WEXFORD COUNTY,1319
1334,2022-01-01,26,MI,MICHIGAN,**NOT AVAILABLE**,241
1335,2022-01-01,27001,MN,MINNESOTA,AITKIN COUNTY,280
1336,2022-01-01,27003,MN,MINNESOTA,ANOKA COUNTY,4487
1337,2022-01-01,27005,MN,MINNESOTA,BECKER COUNTY,652
1338,2022-01-01,27007,MN,MINNESOTA,BELTRAMI COUNTY,1215
1339,2022-01-01,27009,MN,MINNESOTA,BENTON COUNTY,1061
1340,2022-01-01,27011,MN,MINNESOTA,BIG STONE COUNTY,39
1341,2022-01-01,27013,MN,MINNESOTA,BLUE EARTH COUNTY,1734
1342,2022-01-01,27015,MN,MINNESOTA,BROWN COUNTY,291
1343,2022-01-01,27017,MN,MINNESOTA,CARLTON COUNTY,524
1344,2022-01-01,27019,MN,MINNESOTA,CARVER COUNTY,658
1345,2022-01-01,27021,MN,MINNESOTA,CASS COUNTY,607
1346,2022-01-01,27023,MN,MINNESOTA,CHIPPEWA COUNTY,251
1347,2022-01-01,27025,MN,MINNESOTA,CHISAGO COUNTY,478
1348,2022-01-01,27027,MN,MINNESOTA,CLAY COUNTY,1261
1349,2022-01-01,27029,MN,MINNESOTA,CLEARWATER COUNTY,240
1350,2022-01-01,27031,MN,MINNESOTA,COOK COUNTY,64
1351,2022-01-01,27033,MN,MINNESOTA,COTTONWOOD COUNTY,110
1352,2022-01-01,27035,MN,MINNESOTA,CROW WING COUNTY,1616
1353,2022-01-01,27037,MN,MINNESOTA,DAKOTA COUNTY,4858
1354,2022-01-01,27039,MN,MINNESOTA,DODGE COUNTY,194
1355,2022-01-01,27041,MN,MINNESOTA,DOUGLAS COUNTY,674
1356,2022-01-01,27043,MN,MINNESOTA,FARIBAULT COUNTY,299
1357,2022-01-01,27045,MN,MINNESOTA,FILLMORE COUNTY,149
1358,2022-01-01,27047,MN,MINNESOTA,FREEBORN COUNTY,886
1359,2022-01-01,27049,MN,MINNESOTA,GOODHUE COUNTY,714
1360,2022-01-01,27051,MN,MINNESOTA,GRANT COUNTY,52
1361,2022-01-01,27053,MN,MINNESOTA,HENNEPIN COUNTY,21969
1362,2022-01-01,27055,MN,MINNESOTA,HOUSTON COUNTY,159
1363,2022-01-01,27057,MN,MINNESOTA,HUBBARD COUNTY,407
1364,2022-01-01,27059,MN,MINNESOTA,ISANTI COUNTY,444
1365,2022-01-01,27061,MN,MINNESOTA,ITASCA COUNTY,703
1366,2022-01-01,27063,MN,MINNESOTA,JACKSON COUNTY,74
1367,2022-01-01,27065,MN,MINNESOTA,KANABEC COUNTY,295
1368,2022-01-01,27067,MN,MINNESOTA,KANDIYOHI COUNTY,895
1369,2022-01-01,27069,MN,MINNESOTA,KITTSON COUNTY,13
1370,2022-01-01,27071,MN,MINNESOTA,KOOCHICHING COUNTY,167
1371,2022-01-01,27073,MN,MINNESOTA,LAC QUI PARLE COUNTY,46
1372,2022-01-01,27075,MN,MINNESOTA,LAKE COUNTY,93
1373,2022-01-01,27077,MN,MINNESOTA,LAKE OF THE WOODS COUNTY,13
1374,2022-01-01,27079,MN,MINNESOTA,LE SUEUR COUNTY,268
1375,2022-01-01,27081,MN,MINNESOTA,LINCOLN COUNTY,30
1376,2022-01-01,27083,MN,MINNESOTA,LYON COUNTY,518
1377,2022-01-01,27085,MN,MINNESOTA,MCLEOD COUNTY,316
1378,2022-01-01,27087,MN,MINNESOTA,MAHNOMEN COUNTY,328
1379,2022-01-01,27089,MN,MINNESOTA,MARSHALL COUNTY,25
1380,2022-01-01,27091,MN,MINNESOTA,MARTIN COUNTY,329
1381,2022-01-01,27093,MN,MINNESOTA,MEEKER COUNTY,238
1382,2022-01-01,27095,MN,MINNESOTA,MILLE LACS COUNTY,431
1383,2022-01-01,27097,MN,MINNESOTA,MORRISON COUNTY,654
1384,2022-01-01,27099,MN,MINNESOTA,MOWER COUNTY,1052
1385,2022-01-01,27101,MN,MINNESOTA,MURRAY COUNTY,51
1386,2022-01-01,27103,MN,MINNESOTA,NICOLLET COUNTY,470
1387,2022-01-01,27105,MN,MINNESOTA,NOBLES COUNTY,142
1388,2022-01-01,27107,MN,MINNESOTA,NORMAN COUNTY,89
1389,2022-01-01,27109,MN,MINNESOTA,OLMSTED COUNTY,3199
1390,2022-01-01,27111,MN,MINNESOTA,OTTER TAIL COUNTY,803
1391,2022-01-01,27113,MN,MINNESOTA,PENNINGTON COUNTY,143
1392,2022-01-01,27115,MN,MINNESOTA,PINE COUNTY,483
1393,2022-01-01,27117,MN,MINNESOTA,PIPESTONE COUNTY,106
1394,2022-01-01,27119,MN,MINNESOTA,POLK COUNTY,510
1395,2022-01-01,27121,MN,MINNESOTA,POPE COUNTY,110
1396,2022-01-01,27123,MN,MINNESOTA,RAMSEY COUNTY,13328
1397,2022-01-01,27125,MN,MINNESOTA,RED LAKE COUNTY,59
1398,2022-01-01,27127,MN,MINNESOTA,REDWOOD COUNTY,150
1399,2022-01-01,27129,MN,MINNESOTA,RENVILLE COUNTY,140
1400,2022-01-01,27131,MN,MINNESOTA,RICE COUNTY,970
1401,2022-01-01,27133,MN,MINNESOTA,ROCK COUNTY,64
1402,2022-01-01,27135,MN,MINNESOTA,ROSEAU COUNTY,56
1403,2022-01-01,27137,MN,MINNESOTA,ST. LOUIS COUNTY,5646
1404,2022-01-01,27139,MN,MINNESOTA,SCOTT COUNTY,892
1405,2022-01-01,27141,MN,MINNESOTA,SHERBURNE COUNTY,1207
1406,2022-01-01,27143,MN,MINNESOTA,SIBLEY COUNTY,91
1407,2022-01-01,27145,MN,MINNESOTA,STEARNS COUNTY,3038
1408,2022-01-01,27147,MN,MINNESOTA,STEELE COUNTY,721
1409,2022-01-01,27149,MN,MINNESOTA,STEVENS COUNTY,69
1410,2022-01-01,27151,MN,MINNESOTA,SWIFT COUNTY,176
1411,2022-01-01,27153,MN,MINNESOTA,TODD COUNTY,421
1412,2022-01-01,27155,MN,MINNESOTA,TRAVERSE COUNTY,23
1413,2022-01-01,27157,MN,MINNESOTA,WABASHA COUNTY,155
1414,2022-01-01,27159,MN,MINNESOTA,WADENA COUNTY,353
1415,2022-01-01,27161,MN,MINNESOTA,WASECA COUNTY,239
1416,2022-01-01,27163,MN,MINNESOTA,WASHINGTON COUNTY,2182
1417,2022-01-01,27165,MN,MINNESOTA,WATONWAN COUNTY,120
1418,2022-01-01,27167,MN,MINNESOTA,WILKIN COUNTY,105
1419,2022-01-01,27169,MN,MINNESOTA,WINONA COUNTY,964
1420,2022-01-01,27171,MN,MINNESOTA,WRIGHT COUNTY,1315
1421,2022-01-01,27173,MN,MINNESOTA,YELLOW MEDICINE COUNTY,83
1422,2022-01-01,27,MN,MINNESOTA,**NOT AVAILABLE**,188
1423,2022-01-01,28001,MS,MISSISSIPPI,ADAMS COUNTY,1552
1424,2022-01-01,28003,MS,MISSISSIPPI,ALCORN COUNTY,1066
1425,2022-01-01,28005,MS,MISSISSIPPI,AMITE COUNTY,455
1426,2022-01-01,28007,MS,MISSISSIPPI,ATTALA COUNTY,778
1427,2022-01-01,28009,MS,MISSISSIPPI,BENTON COUNTY,247
1428,2022-01-01,28011,MS,MISSISSIPPI,BOLIVAR COUNTY,2854
1429,2022-01-01,28013,MS,MISSISSIPPI,CALHOUN COUNTY,519
1430,2022-01-01,28015,MS,MISSISSIPPI,CARROLL COUNTY,274
1431,2022-01-01,28017,MS,MISSISSIPPI,CHICKASAW COUNTY,1007
1432,2022-01-01,28019,MS,MISSISSIPPI,CHOCTAW COUNTY,222
1433,2022-01-01,28021,MS,MISSISSIPPI,CLAIBORNE COUNTY,751
1434,2022-01-01,28023,MS,MISSISSIPPI,CLARKE COUNTY,617
1435,2022-01-01,28025,MS,MISSISSIPPI,CLAY COUNTY,1260
1436,2022-01-01,28027,MS,MISSISSIPPI,COAHOMA COUNTY,2663
1437,2022-01-01,28029,MS,MISSISSIPPI,COPIAH COUNTY,1625
1438,2022-01-01,28031,MS,MISSISSIPPI,COVINGTON COUNTY,1112
1439,2022-01-01,28033,MS,MISSISSIPPI,DESOTO COUNTY,3151
1440,2022-01-01,28035,MS,MISSISSIPPI,FORREST COUNTY,4470
1441,2022-01-01,28037,MS,MISSISSIPPI,FRANKLIN COUNTY,193
1442,2022-01-01,28039,MS,MISSISSIPPI,GEORGE COUNTY,659
1443,2022-01-01,28041,MS,MISSISSIPPI,GREENE COUNTY,289
1444,2022-01-01,28043,MS,MISSISSIPPI,GRENADA COUNTY,1288
1445,2022-01-01,28045,MS,MISSISSIPPI,HANCOCK COUNTY,1342
1446,2022-01-01,28047,MS,MISSISSIPPI,HARRISON COUNTY,10624
1447,2022-01-01,28049,MS,MISSISSIPPI,HINDS COUNTY,15505
1448,2022-01-01,28051,MS,MISSISSIPPI,HOLMES COUNTY,1243
1449,2022-01-01,28053,MS,MISSISSIPPI,HUMPHREYS COUNTY,1250
1450,2022-01-01,28055,MS,MISSISSIPPI,ISSAQUENA COUNTY,48
1451,2022-01-01,28057,MS,MISSISSIPPI,ITAWAMBA COUNTY,482
1452,2022-01-01,28059,MS,MISSISSIPPI,JACKSON COUNTY,5239
1453,2022-01-01,28061,MS,MISSISSIPPI,JASPER COUNTY,800
1454,2022-01-01,28063,MS,MISSISSIPPI,JEFFERSON COUNTY,574
1455,2022-01-01,28065,MS,MISSISSIPPI,JEFFERSON DAVIS COUNTY,811
1456,2022-01-01,28067,MS,MISSISSIPPI,JONES COUNTY,2959
1457,2022-01-01,28069,MS,MISSISSIPPI,KEMPER COUNTY,392
1458,2022-01-01,28071,MS,MISSISSIPPI,LAFAYETTE COUNTY,1018
1459,2022-01-01,28073,MS,MISSISSIPPI,LAMAR COUNTY,1607
1460,2022-01-01,28075,MS,MISSISSIPPI,LAUDERDALE COUNTY,4072
1461,2022-01-01,28077,MS,MISSISSIPPI,LAWRENCE COUNTY,526
1462,2022-01-01,28079,MS,MISSISSIPPI,LEAKE COUNTY,932
1463,2022-01-01,28081,MS,MISSISSIPPI,LEE COUNTY,3403
1464,2022-01-01,28083,MS,MISSISSIPPI,LEFLORE COUNTY,2900
1465,2022-01-01,28085,MS,MISSISSIPPI,LINCOLN COUNTY,1325
1466,2022-01-01,28087,MS,MISSISSIPPI,LOWNDES COUNTY,2931
1467,2022-01-01,28089,MS,MISSISSIPPI,MADISON COUNTY,2485
1468,2022-01-01,28091,MS,MISSISSIPPI,MARION COUNTY,824
1469,2022-01-01,28093,MS,MISSISSIPPI,MARSHALL COUNTY,1373
1470,2022-01-01,28095,MS,MISSISSIPPI,MONROE COUNTY,1480
1471,2022-01-01,28097,MS,MISSISSIPPI,MONTGOMERY COUNTY,444
1472,2022-01-01,28099,MS,MISSISSIPPI,NESHOBA COUNTY,1129
1473,2022-01-01,28101,MS,MISSISSIPPI,NEWTON COUNTY,592
1474,2022-01-01,28103,MS,MISSISSIPPI,NOXUBEE COUNTY,1021
1475,2022-01-01,28105,MS,MISSISSIPPI,OKTIBBEHA COUNTY,1478
1476,2022-01-01,28107,MS,MISSISSIPPI,PANOLA COUNTY,1749
1477,2022-01-01,28109,MS,MISSISSIPPI,PEARL RIVER COUNTY,2668
1478,2022-01-01,28111,MS,MISSISSIPPI,PERRY COUNTY,608
1479,2022-01-01,28113,MS,MISSISSIPPI,PIKE COUNTY,2104
1480,2022-01-01,28115,MS,MISSISSIPPI,PONTOTOC COUNTY,1043
1481,2022-01-01,28117,MS,MISSISSIPPI,PRENTISS COUNTY,921
1482,2022-01-01,28119,MS,MISSISSIPPI,QUITMAN COUNTY,463
1483,2022-01-01,28121,MS,MISSISSIPPI,RANKIN COUNTY,2288
1484,2022-01-01,28123,MS,MISSISSIPPI,SCOTT COUNTY,925
1485,2022-01-01,28125,MS,MISSISSIPPI,SHARKEY COUNTY,466
1486,2022-01-01,28127,MS,MISSISSIPPI,SIMPSON COUNTY,1091
1487,2022-01-01,28129,MS,MISSISSIPPI,SMITH COUNTY,366
1488,2022-01-01,28131,MS,MISSISSIPPI,STONE COUNTY,674
1489,2022-01-01,28133,MS,MISSISSIPPI,SUNFLOWER COUNTY,2288
1490,2022-01-01,28135,MS,MISSISSIPPI,TALLAHATCHIE COUNTY,671
1491,2022-01-01,28137,MS,MISSISSIPPI,TATE COUNTY,1004
1492,2022-01-01,28139,MS,MISSISSIPPI,TIPPAH COUNTY,496
1493,2022-01-01,28141,MS,MISSISSIPPI,TISHOMINGO COUNTY,389
1494,2022-01-01,28143,MS,MISSISSIPPI,TUNICA COUNTY,1127
1495,2022-01-01,28145,MS,MISSISSIPPI,UNION COUNTY,640
1496,2022-01-01,28147,MS,MISSISSIPPI,WALTHALL COUNTY,457
1497,2022-01-01,28149,MS,MISSISSIPPI,WARREN COUNTY,2323
1498,2022-01-01,28151,MS,MISSISSIPPI,WASHINGTON COUNTY,4345
1499,2022-01-01,28153,MS,MISSISSIPPI,WAYNE COUNTY,990
1500,2022-01-01,28155,MS,MISSISSIPPI,WEBSTER COUNTY,370
1501,2022-01-01,28157,MS,MISSISSIPPI,WILKINSON COUNTY,481
1502,2022-01-01,28159,MS,MISSISSIPPI,WINSTON COUNTY,810
1503,2022-01-01,28161,MS,MISSISSIPPI,YALOBUSHA COUNTY,530
1504,2022-01-01,28163,MS,MISSISSIPPI,YAZOO COUNTY,2122
1505,2022-01-01,28,MS,MISSISSIPPI,**NOT AVAILABLE**,484
1506,2022-01-01,29001,MO,MISSOURI,ADAIR COUNTY,436
1507,2022-01-01,29003,MO,MISSOURI,ANDREW COUNTY,133
1508,2022-01-01,29005,MO,MISSOURI,ATCHISON COUNTY,43
1509,2022-01-01,29007,MO,MISSOURI,AUDRAIN COUNTY,859
1510,2022-01-01,29009,MO,MISSOURI,BARRY COUNTY,487
1511,2022-01-01,29011,MO,MISSOURI,BARTON COUNTY,189
1512,2022-01-01,29013,MO,MISSOURI,BATES COUNTY,211
1513,2022-01-01,29015,MO,MISSOURI,BENTON COUNTY,363
1514,2022-01-01,29017,MO,MISSOURI,BOLLINGER COUNTY,156
1515,2022-01-01,29019,MO,MISSOURI,BOONE COUNTY,3047
1516,2022-01-01,29021,MO,MISSOURI,BUCHANAN COUNTY,2173
1517,2022-01-01,29023,MO,MISSOURI,BUTLER COUNTY,1757
